Start	End	Open	High	Low	Close	Volume	Market Cap	Circulating Supply
2017-12-27	2017-12-28	16076.90736	17398.006	14692.58676	15783.75308	11113068163	2.68701E+11	
2017-12-28	2017-12-29	15536.64441	15805.69099	13869.46709	14432.83106	11081659460	2.4802E+11	
2017-12-29	2017-12-30	14600.37023	15246.85905	14283.94298	14598.57232	10934752171	2.47927E+11	
2017-12-30	2017-12-31	14594.76816	14597.77228	11963.4803	12732.35601	12985849499	2.23296E+11	
2017-12-31	2018-01-01	12596.01857	14298.86584	12395.28947	14033.56799	11818683014	2.29603E+11	
2018-01-01	2018-01-02	14046.00276	14521.96554	12980.81113	13577.18855	9527935462	2.29223E+11	
2018-01-02	2018-01-03	13644.69304	15468.20814	13195.87352	14938.17668	11519263413	2.34598E+11	
2018-01-03	2018-01-04	14895.27537	15646.49864	14470.73767	15079.15218	15486225672	2.53883E+11	
2018-01-04	2018-01-05	15168.97237	16708.70927	14286.66985	15163.89895	17853763691	2.51037E+11	
2018-01-05	2018-01-06	15197.76475	17161.635	14878.04817	16989.16148	19609983790	2.71843E+11	
2018-01-06	2018-01-07	17025.65642	17179.03357	16336.05622	17162.01641	18955266191	2.88262E+11	
2018-01-07	2018-01-08	17147.5764	17147.5764	15811.12077	16515.28737	14928537113	2.84648E+11	
2018-01-08	2018-01-09	16265.34084	18578.49314	13940.416	15218.63286	15332152746	2.63409E+11	
2018-01-09	2018-01-10	15190.76115	16153.55621	14491.07305	14710.59636	16217162080	2.53514E+11	
2018-01-10	2018-01-11	14705.36754	15065.00252	13822.1495	15065.00252	15928534701	2.4145E+11	
2018-01-11	2018-01-12	15120.84411	15152.80451	13113.73774	13501.98144	15709420581	2.33208E+11	
2018-01-12	2018-01-13	13571.75813	14364.99214	13108.29116	14089.11203	12799444154	2.32156E+11	
2018-01-13	2018-01-14	14066.98128	14807.72901	14066.98128	14552.77603	11643386358	2.41811E+11	
2018-01-14	2018-01-15	14535.05729	14661.4007	13123.35603	13815.42967	11121051176	2.307E+11	
2018-01-15	2018-01-16	13787.98921	14929.66735	13663.14242	13769.21644	10282025657	2.34632E+11	
2018-01-16	2018-01-17	13797.97554	14430.17095	9963.10119	11445.84964	12240679658	2.05857E+11	
2018-01-17	2018-01-18	11284.38864	11750.69524	9300.52745	11139.59209	15748924943	1.8028E+11	
2018-01-18	2018-01-19	11201.99236	12348.93238	10755.67951	11305.3074	15847953324	1.92666E+11	
2018-01-19	2018-01-20	11209.29194	12140.06162	10839.80303	11517.12995	11002606473	1.96527E+11	
2018-01-20	2018-01-21	11571.61787	13482.69124	11571.61787	12961.20566	9405841904	2.13473E+11	
2018-01-21	2018-01-22	12982.92075	12982.92075	11241.29591	11481.02513	8556846220	1.99805E+11	
2018-01-22	2018-01-23	11529.52182	11950.61767	10164.07308	10917.30641	8135625787	1.89107E+11	
2018-01-23	2018-01-24	10917.29084	11335.21575	10113.3804	10800.47262	9191153509	1.81274E+11	
2018-01-24	2018-01-25	10821.59111	10821.59111	10821.59111	10821.59111	8473730460	1.82164E+11	
2018-01-25	2018-01-26	11353.62685	11730.7456	11027.00545	11219.4367	8775510518	1.92123E+11	
2018-01-26	2018-01-27	11203.60858	11668.42645	10406.80905	11123.95015	7926703936	1.86594E+11	
2018-01-27	2018-01-28	11112.81785	11648.84804	10943.32371	11446.46873	7210080914	1.9078E+11	
2018-01-28	2018-01-29	11492.65019	12113.07635	11460.24989	11865.23189	6719212830	1.98083E+11	
2018-01-29	2018-01-30	11778.74425	11924.9553	11235.99591	11348.08379	4406818761	1.92714E+11	
2018-01-30	2018-01-31	11365.34514	11366.82402	10003.92892	10084.49524	4488869928	1.81011E+11	
2018-01-31	2018-02-01	10104.97187	10421.6627	9755.96852	10236.67507	5056861149	1.69941E+11	
2018-02-01	2018-02-02	10269.84389	10332.94607	8700.33259	9171.24937	4557095327	1.62035E+11	
2018-02-02	2018-02-03	9118.23127	9127.68596	7588.54635	8768.32812	5511338158	1.44265E+11	
2018-02-03	2018-02-04	8763.53697	9417.79099	8173.72995	9191.27089	4856472806	1.51011E+11	
2018-02-04	2018-02-05	9198.06791	9351.57188	7986.35786	8256.5838	3993493752	1.47142E+11	
2018-02-05	2018-02-06	8215.50581	8343.18145	6665.10771	6905.95954	4795001557	1.29986E+11	
2018-02-06	2018-02-07	6910.9973	7888.14321	5963.23912	7768.94276	5255682913	1.15936E+11	
2018-02-07	2018-02-08	7714.0731	8503.32758	7221.33045	7587.93355	5174580851	1.33718E+11	
2018-02-08	2018-02-09	7569.86739	8587.37506	7569.86739	8256.15515	4511057946	1.39924E+11	
2018-02-09	2018-02-10	8266.287	8708.00126	7850.11287	8684.10676	4374319140	1.39813E+11	
2018-02-10	2018-02-11	8697.34248	9080.51309	8282.27436	8624.23854	4794961601	1.46924E+11	
2018-02-11	2018-02-12	8624.25812	8624.25812	7914.92155	8099.30737	3776449041	1.38898E+11	
2018-02-12	2018-02-13	8120.35192	8968.57727	8120.35192	8863.25281	3543127387	1.458E+11	
2018-02-13	2018-02-14	8887.22831	8906.17733	8424.41241	8577.57206	3616243668	1.46265E+11	
2018-02-14	2018-02-15	8564.70031	9518.54	8564.70031	9505.15	6626407147	1.53318E+11	
2018-02-15	2018-02-16	9494.63	10183.83954	9408.50651	10117.07499	4739907421	1.65589E+11	
2018-02-16	2018-02-17	10091.75021	10275.01237	9811.97577	10245.30885	4465120674	1.70718E+11	
2018-02-17	2018-02-18	10234.61279	11123.13445	10164.86484	11095.6086	4558021814	1.80731E+11	
2018-02-18	2018-02-19	11124.36049	11326.12751	10338.06995	10576.17556	5158247527	1.82672E+11	
2018-02-19	2018-02-20	10562.64447	11224.55349	10512.36951	11191.90266	4101946825	1.84096E+11	
2018-02-20	2018-02-21	11197.75978	11976.61948	11197.75978	11446.21506	4769640710	1.965E+11	
2018-02-21	2018-02-22	11436.16648	11436.16648	10502.25224	10680.36171	5508367042	1.85356E+11	
2018-02-22	2018-02-23	10691.35053	11034.67135	9913.99771	9987.17185	5331192808	1.75425E+11	
2018-02-23	2018-02-24	9972.72336	10493.76915	9732.25732	10348.06763	4784103252	1.7084E+11	
2018-02-24	2018-02-25	10328.56737	10605.86942	9593.22715	9843.27643	3787518210	1.69467E+11	
2018-02-25	2018-02-26	9844.51679	9958.1309	9413.02229	9699.64741	3265197229	1.63412E+11	
2018-02-26	2018-02-27	9703.32192	10481.37088	9513.12294	10371.77268	3261955538	1.67531E+11	
2018-02-27	2018-02-28	10388.88234	10913.29636	10256.80488	10736.49053	3915484543	1.79336E+11	
2018-02-28	2018-03-01	10727.53513	11085.82487	10402.00726	10412.02401	3642202554	1.7986E+11	
2018-03-01	2018-03-02	10423.58148	10974.71673	10375.2658	10929.7655	3441035104	1.79665E+11	
2018-03-02	2018-03-03	10920.66207	11157.47957	10724.63082	11095.09196	4030692044	1.86992E+11	
2018-03-03	2018-03-04	11094.23742	11531.36898	11094.23742	11494.89894	3526443821	1.92299E+11	
2018-03-04	2018-03-05	11497.56432	11516.38357	11144.73568	11516.38357	3861373866	1.90892E+11	
2018-03-05	2018-03-06	11502.66667	11622.50317	11394.62718	11527.56879	4219752284	1.94875E+11	
2018-03-06	2018-03-07	11520.40245	11520.40245	10637.81971	10697.57229	4804420267	1.86711E+11	
2018-03-07	2018-03-08	10721.47528	10869.53871	9701.56339	9968.26832	5234978813	1.77918E+11	
2018-03-08	2018-03-09	9971.75825	10139.85028	9338.28197	9433.59292	4793198293	1.65031E+11	
2018-03-09	2018-03-10	9411.71554	9479.82494	8497.33082	9345.52168	4328631178	1.51767E+11	
2018-03-10	2018-03-11	9339.62681	9525.48427	8821.45607	8894.85712	4505811284	1.57349E+11	
2018-03-11	2018-03-12	8856.71888	9704.32923	8581.45815	9570.36745	4665413194	1.53523E+11	
2018-03-12	2018-03-13	9557.85423	9893.08361	8803.80121	9216.37871	5058109367	1.61076E+11	
2018-03-13	2018-03-14	9179.77698	9481.70819	8948.05219	9208.4405	5095834460	1.55753E+11	
2018-03-14	2018-03-15	9206.90811	9352.33154	8036.24591	8262.0329	4034218467	1.49355E+11	
2018-03-15	2018-03-16	8255.72542	8417.9921	7750.22541	8291.94467	5294581212	1.38333E+11	
2018-03-16	2018-03-17	8302.59569	8570.71379	7982.80311	8315.13916	4153900849	1.41273E+11	
2018-03-17	2018-03-18	8294.10409	8325.92405	7795.17988	7906.38397	4224100753	1.37484E+11	
2018-03-18	2018-03-19	7912.65894	8232.48315	7364.22384	8092.43964	4628590454	1.29663E+11	
2018-03-19	2018-03-20	8195.61634	8662.30273	8153.67588	8588.66199	5074015988	1.44056E+11	
2018-03-20	2018-03-21	8620.28731	9045.5882	8369.27977	8892.78365	4501108576	1.46451E+11	
2018-03-21	2018-03-22	8907.3996	9173.54131	8862.63669	8978.01899	4432036552	1.53214E+11	
2018-03-22	2018-03-23	8970.66036	9104.40392	8570.97576	8721.57	3735442601	1.48851E+11	
2018-03-23	2018-03-24	8728.47	8865.05116	8342.77607	8865.05116	4026875184	1.45007E+11	
2018-03-24	2018-03-25	8923.40478	9002.74657	8634.65403	8661.01875	3067943937	1.49796E+11	
2018-03-25	2018-03-26	8554.42156	8680.42884	8425.56695	8466.55613	3029683212	1.46028E+11	
2018-03-26	2018-03-27	8453.80686	8522.62869	7907.88547	8187.38392	2833668580	1.40368E+11	
2018-03-27	2018-03-28	8171.70176	8210.95719	7786.08092	7828.22173	3702257445	1.35732E+11	
2018-03-28	2018-03-29	7821.60587	8097.64096	7791.30308	7954.82695	3173707436	1.34739E+11	
2018-03-29	2018-03-30	7947.62756	7976.07084	7010.86971	7178.05862	3386756377	1.28257E+11	
2018-03-30	2018-03-31	7154.01662	7256.6537	6665.1414	6880.45314	4781184233	1.17674E+11	
2018-03-31	2018-04-01	6875.89021	7188.22564	6842.08022	6955.12452	4072365791	1.19471E+11	
2018-04-01	2018-04-02	6959.89062	7054.47748	6506.02209	6830.63058	3598865262	1.16293E+11	
2018-04-02	2018-04-03	6841.72576	7116.93569	6806.53009	7061.62253	3914063317	1.18715E+11	
2018-04-03	2018-04-04	7066.36026	7521.80505	7053.68567	7454.69179	4155294224	1.25197E+11	
2018-04-04	2018-04-05	7454.19448	7454.19448	6791.91037	6840.93611	4231706035	1.20987E+11	
2018-04-05	2018-04-06	6844.00579	6936.15548	6651.18859	6819.72666	4403251764	1.15381E+11	
2018-04-06	2018-04-07	6796.85566	6869.3601	6601.40673	6637.29669	3711281114	1.1375E+11	
2018-04-07	2018-04-08	6640.30947	7037.93049	6637.54156	6894.15186	3240556398	1.1671E+11	
2018-04-08	2018-04-09	6898.34503	7076.71529	6898.34503	7000.92335	3056918181	1.18827E+11	
2018-04-09	2018-04-10	7013.7153	7155.4979	6663.30852	6772.87161	3560325737	1.17674E+11	
2018-04-10	2018-04-11	6782.53208	6876.31802	6710.13074	6844.30156	3585817439	1.15498E+11	
2018-04-11	2018-04-12	6845.56083	6946.72149	6832.63866	6932.8433	3484554527	1.16633E+11	
2018-04-12	2018-04-13	6933.97197	7824.35787	6788.54563	7821.82252	5569495530	1.23867E+11	
2018-04-13	2018-04-14	7821.36405	8124.0518	7698.95908	7866.93162	7108692315	1.35711E+11	
2018-04-14	2018-04-15	7862.97916	8084.18121	7806.77155	7910.24377	5221454292	1.35007E+11	
2018-04-15	2018-04-16	7931.47862	8313.38262	7927.41885	8301.98753	4064566540	1.39314E+11	
2018-04-16	2018-04-17	8306.24171	8344.61851	7899.38061	8038.4711	4364099389	1.37323E+11	
2018-04-17	2018-04-18	8042.52038	8126.35275	7856.15834	7889.50363	4617797212	1.36782E+11	
2018-04-18	2018-04-19	7898.14891	8168.59118	7888.23633	8133.86276	5174175283	1.37352E+11	
2018-04-19	2018-04-20	8137.72156	8284.83764	8108.01027	8280.64311	5571921610	1.39698E+11	
2018-04-20	2018-04-21	8279.07189	8872.53252	8247.72015	8813.04408	5856252722	1.43326E+11	
2018-04-21	2018-04-22	8831.32417	8961.9022	8631.50547	8884.3486	6592572346	1.49672E+11	
2018-04-22	2018-04-23	8890.88243	8959.35494	8766.33574	8787.21021	5388898212	1.51207E+11	
2018-04-23	2018-04-24	8785.30771	8966.25442	8775.2382	8924.02336	5577263963	1.51138E+11	
2018-04-24	2018-04-25	8927.49895	9715.11009	8924.77468	9715.11009	7015588900	1.58244E+11	
2018-04-25	2018-04-26	9689.42902	9745.08596	8828.36192	8846.75189	9496007199	1.57076E+11	
2018-04-26	2018-04-27	8858.95886	9274.51092	8698.79555	9268.52784	7840135345	1.5119E+11	
2018-04-27	2018-04-28	9272.68851	9364.29683	8970.44955	8974.08979	6420471434	1.56939E+11	
2018-04-28	2018-04-29	8945.68203	9402.66189	8905.42379	9337.28136	6044135770	1.57158E+11	
2018-04-29	2018-04-30	9337.92948	9519.11973	9194.49055	9413.4093	6578695509	1.59435E+11	
2018-04-30	2018-05-01	9412.93316	9463.94026	9173.148	9240.33568	6189381727	1.5851E+11	
2018-05-01	2018-05-02	9253.08388	9253.08388	8881.77911	9096.81002	6156448196	1.53209E+11	
2018-05-02	2018-05-03	9084.63793	9244.47784	8996.73277	9236.70439	4980811639	1.55626E+11	
2018-05-03	2018-05-04	9236.41064	9807.42082	9186.73618	9769.29029	6010894136	1.59731E+11	
2018-05-04	2018-05-05	9758.94385	9790.00624	9597.48691	9718.72427	6816067137	1.63695E+11	
2018-05-05	2018-05-06	9714.0309	9972.75007	9708.09785	9864.06065	5831668636	1.67518E+11	
2018-05-06	2018-05-07	9869.3135	9960.40872	9495.75645	9666.85349	5579263732	1.6432E+11	
2018-05-07	2018-05-08	9673.82372	9679.39828	9256.52455	9372.878	5126629695	1.59171E+11	
2018-05-08	2018-05-09	9380.79234	9468.1996	9136.38348	9233.68791	5187265754	1.5813E+11	
2018-05-09	2018-05-10	9232.34656	9384.38092	9074.43328	9327.37405	5229298824	1.57041E+11	
2018-05-10	2018-05-11	9314.42856	9393.06805	9037.39211	9037.39211	5032109490	1.58203E+11	
2018-05-11	2018-05-12	9040.78866	9040.78867	8394.76746	8422.66381	5789182784	1.48567E+11	
2018-05-12	2018-05-13	8416.40723	8640.19705	8196.31574	8488.21313	5465653039	1.44028E+11	
2018-05-13	2018-05-14	8488.70753	8753.42597	8376.2191	8699.8205	4329079560	1.46413E+11	
2018-05-14	2018-05-15	8696.81805	8895.46288	8347.17498	8740.31277	5019113654	1.46844E+11	
2018-05-15	2018-05-16	8735.40003	8832.7229	8477.51311	8515.70113	5366406569	1.47378E+11	
2018-05-16	2018-05-17	8508.25197	8508.67423	8164.50494	8343.90023	5131375183	1.41362E+11	
2018-05-17	2018-05-18	8341.61573	8408.3505	8054.71466	8088.9479	4471142638	1.41534E+11	
2018-05-18	2018-05-19	8093.34718	8258.63188	7968.00769	8236.68188	4472415562	1.38311E+11	
2018-05-19	2018-05-20	8236.0224	8338.41656	8160.75443	8225.33352	3931791517	1.40815E+11	
2018-05-20	2018-05-21	8232.48181	8538.3884	8177.72473	8499.1229	3622202463	1.42883E+11	
2018-05-21	2018-05-22	8504.39225	8536.84651	8353.56784	8399.11504	3892425910	1.444E+11	
2018-05-22	2018-05-23	8398.98074	8398.98074	8016.11159	8032.09371	3751166479	1.40965E+11	
2018-05-23	2018-05-24	8021.52712	8050.00318	7525.48825	7570.53819	4347099238	1.33789E+11	
2018-05-24	2018-05-25	7558.33225	7740.0931	7340.47459	7576.27875	4962607292	1.28983E+11	
2018-05-25	2018-05-26	7597.49884	7649.03106	7397.19079	7488.63722	4140362594	1.27946E+11	
2018-05-26	2018-05-27	7483.92319	7574.7454	7344.82973	7349.78865	3196176484	1.27949E+11	
2018-05-27	2018-05-28	7358.68211	7380.22532	7269.54382	7363.93676	3037874871	1.25072E+11	
2018-05-28	2018-05-29	7366.64778	7442.19301	7141.11548	7149.2506	3215107343	1.24215E+11	
2018-05-29	2018-05-30	7148.38279	7530.3653	7108.09772	7474.56202	3815081592	1.2463E+11	
2018-05-30	2018-05-31	7475.38098	7572.02892	7330.9415	7411.62192	3899968538	1.27219E+11	
2018-05-31	2018-06-01	7410.99688	7588.94167	7361.20931	7504.03859	3635904694	1.2809E+11	
2018-06-01	2018-06-02	7503.96028	7590.62384	7411.83113	7525.4738	3534811211	1.27779E+11	
2018-06-02	2018-06-03	7520.80978	7659.69245	7481.28135	7588.63773	3506256000	1.29518E+11	
2018-06-03	2018-06-04	7586.63566	7709.25487	7567.49642	7684.9318	3988066392	1.31477E+11	
2018-06-04	2018-06-05	7687.67575	7709.04378	7473.48941	7505.89051	3930562179	1.2981E+11	
2018-06-05	2018-06-06	7504.61258	7628.66071	7407.33775	7612.11518	3615936275	1.27854E+11	
2018-06-06	2018-06-07	7611.85904	7645.243	7501.76089	7577.5934	3324816448	1.29747E+11	
2018-06-07	2018-06-08	7576.08761	7711.70713	7576.08761	7654.78914	3371952935	1.31241E+11	
2018-06-08	2018-06-09	7659.864	7677.59749	7564.96509	7622.63706	2974280009	1.30242E+11	
2018-06-09	2018-06-10	7624.284	7658.1052	7559.66741	7559.66741	2724319399	1.30144E+11	
2018-06-10	2018-06-11	7563.60099	7563.60099	6759.04614	6797.0789	3104326327	1.22563E+11	
2018-06-11	2018-06-12	6804.1065	6851.11829	6721.9546	6847.94367	3827038712	1.1573E+11	
2018-06-12	2018-06-13	6845.92306	6867.28703	6535.55116	6558.51488	3102008137	1.15883E+11	
2018-06-13	2018-06-14	6559.94349	6599.51474	6283.23187	6308.39603	3295765433	1.10548E+11	
2018-06-14	2018-06-15	6307.58885	6667.67355	6293.27784	6649.43835	3663602706	1.11014E+11	
2018-06-15	2018-06-16	6650.92676	6652.57239	6470.05317	6473.77349	3114118487	1.12237E+11	
2018-06-16	2018-06-17	6469.49641	6514.5509	6395.02299	6505.75531	2350148805	1.10324E+11	
2018-06-17	2018-06-18	6500.435	6541.23483	6459.314	6461.21303	2039619864	1.11222E+11	
2018-06-18	2018-06-19	6460.21841	6724.30159	6400.07143	6700.59602	2259399592	1.11265E+11	
2018-06-19	2018-06-20	6705.75331	6754.45219	6677.95764	6722.63675	2930821031	1.14743E+11	
2018-06-20	2018-06-21	6720.90157	6754.94235	6577.80308	6734.13783	3087939613	1.14052E+11	
2018-06-21	2018-06-22	6734.13783	6770.20707	6695.89616	6711.94166	2901154212	1.15068E+11	
2018-06-22	2018-06-23	6712.4394	6715.00641	6056.86199	6071.72009	3351734963	1.09318E+11	
2018-06-23	2018-06-24	6073.05427	6244.37595	6070.10658	6156.30026	4089480600	1.04886E+11	
2018-06-24	2018-06-25	6157.66411	6211.29212	5829.90153	6149.11794	3728670367	1.03105E+11	
2018-06-25	2018-06-26	6149.96322	6289.17573	6113.99115	6238.07412	4343151231	1.06019E+11	
2018-06-26	2018-06-27	6247.16349	6255.44351	6103.03072	6103.03072	3889799377	1.06202E+11	
2018-06-27	2018-06-28	6108.08182	6172.52725	6049.84894	6108.69415	3736840201	1.04333E+11	
2018-06-28	2018-06-29	6118.41833	6138.65547	5896.08803	5912.43545	3121465243	1.0423E+11	
2018-06-29	2018-06-30	5910.738	6180.34219	5847.32314	6127.56092	2839622172	1.01303E+11	
2018-06-30	2018-07-01	6133.70398	6425.91748	6130.99266	6376.56485	3771289832	1.09014E+11	
2018-07-01	2018-07-02	6385.42375	6409.36546	6310.84682	6364.40184	3508360443	1.09007E+11	
2018-07-02	2018-07-03	6363.37835	6638.31386	6302.43998	6595.96872	3807596497	1.10313E+11	
2018-07-03	2018-07-04	6595.97519	6645.83559	6483.56431	6534.6449	5004522313	1.12894E+11	
2018-07-04	2018-07-05	6537.3685	6686.34437	6435.02022	6603.09991	4840988988	1.12439E+11	
2018-07-05	2018-07-06	6612.11158	6636.32626	6492.34069	6532.49935	4643821208	1.12764E+11	
2018-07-06	2018-07-07	6528.31093	6600.6069	6461.89755	6600.6069	4811073504	1.12045E+11	
2018-07-07	2018-07-08	6594.77771	6725.93183	6528.99798	6718.70101	4981676690	1.12643E+11	
2018-07-08	2018-07-09	6715.37828	6759.51222	6687.64458	6711.7568	4983369409	1.15356E+11	
2018-07-09	2018-07-10	6713.14358	6746.34365	6664.51313	6669.99851	4925375835	1.14904E+11	
2018-07-10	2018-07-11	6670.31536	6677.74351	6316.17133	6319.83561	4677923064	1.11217E+11	
2018-07-11	2018-07-12	6318.74122	6390.00318	6318.74122	6367.68718	3967828330	1.08981E+11	
2018-07-12	2018-07-13	6369.83685	6375.14928	6129.64244	6202.44218	3447735128	1.06787E+11	
2018-07-13	2018-07-14	6217.31982	6294.95546	6181.04738	6215.78472	3821904703	1.07041E+11	
2018-07-14	2018-07-15	6220.17423	6264.89576	6195.27964	6250.05041	3734323550	1.06912E+11	
2018-07-15	2018-07-16	6250.32479	6381.0878	6236.63707	6346.59955	3455989686	1.08302E+11	
2018-07-16	2018-07-17	6349.11303	6705.49244	6336.93353	6705.49244	4630543497	1.11553E+11	
2018-07-17	2018-07-18	6698.8439	7347.9547	6666.15381	7317.33003	5419192993	1.17485E+11	
2018-07-18	2018-07-19	7313.60274	7506.52268	7293.69603	7353.88385	6330311100	1.26703E+11	
2018-07-19	2018-07-20	7349.62644	7480.49111	7289.40663	7443.66065	5846088135	1.26553E+11	
2018-07-20	2018-07-21	7444.56841	7552.76424	7305.63828	7329.84335	4966521400	1.2734E+11	
2018-07-21	2018-07-22	7330.34106	7410.51244	7264.99504	7400.9865	4512259647	1.25957E+11	
2018-07-22	2018-07-23	7398.45221	7535.76737	7381.60271	7391.74757	3665112372	1.27709E+11	
2018-07-23	2018-07-24	7386.71027	7753.76699	7375.79425	7712.93073	4687601680	1.31429E+11	
2018-07-24	2018-07-25	7715.39416	8349.10082	7704.86142	8338.94062	5764717501	1.38131E+11	
2018-07-25	2018-07-26	8343.38012	8416.62099	8070.16926	8179.36389	6176077122	1.41437E+11	
2018-07-26	2018-07-27	8165.59755	8280.38311	7874.76523	7933.67393	4940766515	1.40555E+11	
2018-07-27	2018-07-28	7925.66136	8261.13534	7834.49076	8158.49109	4974252391	1.37722E+11	
2018-07-28	2018-07-29	8172.87576	8218.90962	8094.79046	8195.28139	4271083963	1.40469E+11	
2018-07-29	2018-07-30	8230.52204	8273.04121	8130.35594	8211.61434	3666674349	1.40931E+11	
2018-07-30	2018-07-31	8218.14775	8237.12009	7885.59453	8181.18491	4448141892	1.39853E+11	
2018-07-31	2018-08-01	8174.64174	8174.64174	7662.79214	7752.14449	5247534992	1.36224E+11	
2018-08-01	2018-08-02	7744.6314	7747.41737	7492.21663	7596.7218	4823441462	1.30208E+11	
2018-08-02	2018-08-03	7600.55899	7685.92338	7508.51675	7551.49315	4163829164	1.30539E+11	
2018-08-03	2018-08-04	7548.45774	7548.45774	7309.30875	7422.43804	4091971160	1.27286E+11	
2018-08-04	2018-08-05	7423.36934	7491.7418	6967.69686	7017.84489	3860203505	1.24874E+11	
2018-08-05	2018-08-06	7021.61854	7076.47027	6924.90645	7041.9901	3682909104	1.20528E+11	
2018-08-06	2018-08-07	7040.94498	7144.00798	6869.73495	6935.71309	3306255574	1.20402E+11	
2018-08-07	2018-08-08	6945.21833	7140.70876	6722.26622	6732.82669	3700827846	1.204E+11	
2018-08-08	2018-08-09	6736.30026	6736.30026	6205.35234	6281.51737	4609610922	1.11188E+11	
2018-08-09	2018-08-10	6291.6451	6629.93797	6248.58646	6563.7646	4210397001	1.10258E+11	
2018-08-10	2018-08-11	6556.799	6587.10507	6109.97409	6183.83106	4181392944	1.1045E+11	
2018-08-11	2018-08-12	6178.81615	6460.50299	6100.81234	6293.91594	4185821571	1.06926E+11	
2018-08-12	2018-08-13	6269.57236	6433.37253	6227.37114	6342.51173	3631377731	1.08987E+11	
2018-08-13	2018-08-14	6342.49538	6509.96146	6209.05876	6284.92811	3625488362	1.09684E+11	
2018-08-14	2018-08-15	6287.05322	6287.05322	5952.33538	6207.11752	4314826468	1.04715E+11	
2018-08-15	2018-08-16	6217.84225	6594.44238	6217.84225	6306.29827	4271528735	1.0991E+11	
2018-08-16	2018-08-17	6302.07357	6475.48084	6263.53697	6329.69734	4159955398	1.09616E+11	
2018-08-17	2018-08-18	6339.30335	6587.6279	6331.71733	6587.23444	4220932607	1.1159E+11	
2018-08-18	2018-08-19	6597.21207	6628.4293	6345.78526	6420.01688	4098661004	1.11472E+11	
2018-08-19	2018-08-20	6416.23739	6543.63761	6354.65362	6509.31191	3185408872	1.10576E+11	
2018-08-20	2018-08-21	6504.06472	6539.18499	6277.40239	6291.97119	3226319435	1.11321E+11	
2018-08-21	2018-08-22	6284.24645	6494.94918	6282.05527	6482.48094	3352928439	1.10498E+11	
2018-08-22	2018-08-23	6481.30022	6820.08147	6319.84835	6376.53071	3605706790	1.1359E+11	
2018-08-23	2018-08-24	6379.98015	6545.65903	6379.98015	6528.52441	3432974935	1.11084E+11	
2018-08-24	2018-08-25	6534.23035	6721.36328	6501.06697	6709.59296	3159935179	1.13123E+11	
2018-08-25	2018-08-26	6703.50453	6787.24135	6682.14106	6745.15557	3482620042	1.1589E+11	
2018-08-26	2018-08-27	6740.96652	6763.79907	6594.15199	6705.15842	2897692512	1.15137E+11	
2018-08-27	2018-08-28	6708.15987	6885.05798	6671.23974	6883.39128	3208584744	1.15875E+11	
2018-08-28	2018-08-29	6892.11882	7116.23749	6870.99367	7082.63738	4088489332	1.20406E+11	
2018-08-29	2018-08-30	7080.2559	7118.60906	6960.46037	7036.64309	4017126669	1.21597E+11	
2018-08-30	2018-08-31	7036.43159	7058.89898	6832.73918	6973.88031	3821615060	1.19735E+11	
2018-08-31	2018-09-01	6977.1849	7056.49815	6905.33915	7018.26405	3847879825	1.20306E+11	
2018-09-01	2018-09-02	7011.74504	7238.2635	7011.74504	7193.24873	3736417381	1.22434E+11	
2018-09-02	2018-09-03	7189.7118	7303.00579	7126.75376	7277.23955	4026452650	1.2469E+11	
2018-09-03	2018-09-04	7278.25361	7324.29065	7185.26035	7268.86474	3587720775	1.25177E+11	
2018-09-04	2018-09-05	7267.90533	7399.96284	7246.75436	7360.9893	3585026575	1.26418E+11	
2018-09-05	2018-09-06	7364.12745	7391.51991	6714.90613	6714.90613	4063479415	1.23206E+11	
2018-09-06	2018-09-07	6720.2468	6720.2468	6371.90279	6519.67509	5128823495	1.11339E+11	
2018-09-07	2018-09-08	6527.5288	6551.34307	6367.81456	6436.84144	3604584134	1.11669E+11	
2018-09-08	2018-09-09	6432.03238	6495.3475	6164.499	6214.51545	3029596738	1.10352E+11	
2018-09-09	2018-09-10	6213.22056	6434.37279	6186.80846	6277.68228	3170107868	1.09036E+11	
2018-09-10	2018-09-11	6274.80797	6364.05407	6274.80797	6330.66984	2898910709	1.09069E+11	
2018-09-11	2018-09-12	6328.68764	6391.77598	6232.73407	6306.69401	2960797320	1.09083E+11	
2018-09-12	2018-09-13	6311.36973	6365.05084	6243.02135	6359.14965	3072304773	1.08758E+11	
2018-09-13	2018-09-14	6356.88459	6530.9886	6356.88459	6501.14562	3265539092	1.1151E+11	
2018-09-14	2018-09-15	6498.18277	6585.30652	6440.80643	6509.22309	3449529789	1.12457E+11	
2018-09-15	2018-09-16	6500.84856	6566.82724	6491.85733	6537.21107	2906742501	1.12732E+11	
2018-09-16	2018-09-17	6535.00731	6535.00731	6432.95292	6512.15248	2612709364	1.1224E+11	
2018-09-17	2018-09-18	6512.22034	6540.85209	6241.76774	6274.22907	2835108019	1.10825E+11	
2018-09-18	2018-09-19	6275.49606	6392.26499	6256.12977	6363.85847	3249090129	1.09084E+11	
2018-09-19	2018-09-20	6358.73905	6490.6344	6178.63665	6397.12739	3147521552	1.09805E+11	
2018-09-20	2018-09-21	6399.79522	6513.94596	6366.82629	6497.01913	3420591798	1.10866E+11	
2018-09-21	2018-09-22	6493.15293	6752.40497	6493.15293	6744.69698	4903492829	1.14817E+11	
